,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text,Target,URL
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,,,,,,,,,,,
0,193,LM-Y110,LG폴더,판매자 평점 별5개 중 4개,11번가,691*****,2020-06-24,,"
상품이 노인들 사용하기 편해요
",LG전자 폴더 2 8GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=23715461&trTypeCd=PW08&trCtgrNo=585021
0,,,,,,,,,,,
0,194,LGM-X100,스마트폴더,판매자 평점 별5개 중 4개,11번가,691*****,2020-06-24,,"
상품이 노인들 사용하기 편해요
",LG전자 폴더 2 8GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=23715461&trTypeCd=PW08&trCtgrNo=585021
0,,,,,,,,,,,
0,,,,,,,,,,,
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 4개,11번가,com*****,2021-02-15,,"
아이폰 SE 2020. 홈버튼이 있고 최신칩이라 역시 성능이 빠릿빠릿하고 좋았습니다. 다만 환경을 생각한다며 충전기와 이어폰이 빠진게 좀 아쉬웠네요
",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,min******,2021-02-23,,"
제품 상태 좋게 보내줘서 감사합니다~^^ 
잘 받아서 사용하고 있어요
",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,han*****,2021-04-06,,"
가격 상품 모든게 맘에 들어요~ 
좋은상품 감사합니다
",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,nfs*****,2021-02-18,,"
연휴기간 끝나자마자 발송되고 빠르네요~
",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,coo***************,2021-03-12,,"
역시 아이폰입니다!
",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,csk*,2021-01-17,,"

",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,bho***,2021-01-30,,"

",애플 아이폰 SE 2세대 64GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935210&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,sji***,2021-02-18,,"
연휴 끝나고 빠르게 배송됨. 액정 과 케이스 서비스 있음
",애플 아이폰 SE 2세대 128GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935213&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,oci***,2021-03-30,,"
가성비 좋은 휴대폰 구입했습니다. 
감사합니다
",애플 아이폰 SE 2세대 128GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935213&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,gui*****,2021-03-31,,"
친절하게 상담해 주시고 배송도 빨랐네요 좋아요!!!!!
",애플 아이폰 SE 2세대 128GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935213&trTypeCd=PW08&trCtgrNo=585021
0,196,A2775,아이폰SE(2020),판매자 평점 별5개 중 5개,11번가,kal*****,2021-02-23,,"

",애플 아이폰 SE 2세대 128GB 친환경 패키지 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=42935213&trTypeCd=PW08&trCtgrNo=585021
0,,,,,,,,,,,
0,,,,,,,,,,,
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,bab*******,2021-01-18,,"
응대도 잘해주시고 배송도 다음날 받아서 개통도 바로하고 잘사용할게요
",삼성전자 갤럭시 Z 플립 256GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21450487&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,won***,2021-04-07,,"
개통도 빠르고 배송도 빨랐어요 
제품 잘 받았구요 
만족해요
",삼성전자 갤럭시 Z 플립 256GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21450487&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,dlw*****,2021-01-20,,"
가격부터 응대 배송 최고임
",삼성전자 갤럭시 Z 플립 256GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21450487&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,mhg***,2021-04-05,,"

",삼성전자 갤럭시 Z 플립 256GB SKT 완납폰(단말할인),https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21450487&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,vib*****,2020-09-26,,"
메모리 카드 안 들어가는거 ㅃㅐ고 다 좋아요 배송도 우체국택배에 배송기사분이 매우 친절하셔요 직접 전달까지 해주시고
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 4개,11번가,ll9*****,2020-09-17,,"
배송 꼼꼼히 잘 보내주셨ㅇㅓ요 
 
티멤버십 혜택덕분에 여기가 가장 저렴한ㄱㅓ같ㅇㅏ요 
 
아이폰에서 데이터옮기느라 고생좀했지만 
 
만족합니다!!
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,pol****,2020-10-21,,"
사전예약도 빠르고 제품은 당연히 좋구요~ 
늘 여기서만 기기 주문을 하네요^^ 
신랑은 폴드2로~ 저는 z플립으로~ 
사은품으로 주신 떡 정말 맛나게 잘 먹었답니나^^
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,hun******,2021-03-12,,"
화이트 z플립 간편하게 사용할수 있어서 
좋습니다. 
이쁘기도 하네요. 
 
들고 다니지 않아도 되고 
주머니에 쏙들아가니 편리하네요.
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,she******,2020-12-05,,"
역시 11번가 
배송도 빠르고 ,제품 포장도 안전하게 포장해 주시고 
개통도 빠르고 편하게 잘 되었습니다. 
많이 파시고 수고하세요.
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,160****************,2021-03-17,,"
배송도 빠르고 개통도 편하고 폰도 이쁘고 아주 좋습니다!
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,gnc***,2020-09-16,,"
와이프는 브론즈로 구매.. 너무 이쁘고 화면이 무르지도 않아요.
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,jaz*****,2020-09-21,,"
당일 배송되고 할인혜택도 있어서 좋아요
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,cow******,2020-09-22,,"
배송은 아주 빨라서 좋았습니다
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,gnc***,2020-09-16,,"
정말 맘에 듭니다... 너무 이쁘고.. 
그냥 사세요
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,viv*******,2020-09-18,,"
예..너무.좋아요
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 4개,11번가,jji*******,2020-09-18,,"
발열이 좀 심하네요. 인터넷만해도 뒤가 뜨끈뜨끈합니다. 노트쓰다가 화면이 좀 작아지니 타자치는게 불편하네요. 적응하면 나아지겠죠. 그래도 이쁜걸로 이 모든게 상쇄됩니다.
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 4개,11번가,iri*****,2020-09-15,,"
너무예뻐요
",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,cal*****,2020-09-17,,"

",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,viz******,2020-10-07,,"

",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,198,SM-F700,갤럭시 Z플립,판매자 평점 별5개 중 5개,11번가,kra****************,2021-01-11,,"

",삼성전자 갤럭시 Z 플립 5G 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=33457882&trTypeCd=PW08&trCtgrNo=585021
0,,,,,,,,,,,
0,,,,,,,,,,,
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,ke7*****,2020-07-11,,"
주문하고 다음날 일찍왔네요 ㅋ 빠른배송! 갤럭시s8을 3년넘게 쓰다가 고민고민하다 갤럭시s20+ 로 구매했네요. 집근처도 다녀보고하니 블랙만 있다거나 가격이 ？羔？ 비싼거같은지 뭐 여기서도 그닥 많은 할인은 아니지만 나름 이거저거 하니 할인 받는느낌이라 구매했어요. 사은품 잘 왔어요. 민트 지갑 같은가방 저거는 이틀 뒤엔가 따로왔네요. 왜안오지 하는 찰나에 왔네요 선풍기도 나름 쓸만하고 좋아요. 근데 아직은 뭐 ㅋ 그전에 폰이랑 마니 다른걸 못느끼겠어요. 일단 화면이 커진건 좋아요ㅡ 무게도 좀더 나가고. 제가 손이 큰편이라 그건 문제될게업네요. 화질도 좋은건 알겟고 사진은 야간이나 낮에도 좀더 써바야 알듯요 그래도 대체적으로 만족합니다 ㅋ 오랜만에 폰구매라 정리할게많은게 힘드네요. 퍼플색상이쁘고 이것도 오래오래 잘써야겠어요 ㅋ 좋아요~~~~~~ 삼성맴버스 사은품 신청만 남았네요 ㅋㅋㅋㅋㅋ 기대
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,sse*****,2020-08-28,,"
방탄을 좋아해서 구매한건 아지지만 디자인이며 사은품도 맘에 들어요.예약해서 지금까지 사용중인데 불편함 없이 잘 사용하고 있어요. 
플러스인데 기존쓰던게 아이폰7 플러스보다 옆이 좀 좁고 더 길러요 
화면은 역시 이게 더 크고요 
위아래 전체 다 버튼형식이 숨어져 있고 화면으로 되어있기 때문에요 
잘 쓸4ㅔ요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,ff0***,2020-08-05,,"
SKT 사용자라면 휴대폰은 11번가 다이렉트 샵에서 구매 강추합니다. 기기값 무이자 22개월, 카드할인, T멤버십 할인 등 혜택이 많아서 좋아요. 
사전예약 기간을 놓쳐서 아쉬웠지만 추후에 일반 구매자도 사은품 지급 혜택을 받을수 있어서 만족도가 더 크네요. 폰도 볼 수록 이뻐서 행복해요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,jen*********,2020-07-14,,"
핸드폰을 바꿀까말까 고민하다가 퍼플이 너무너무 이뻐서 주말에 바로 주문하고 오늘 도착해서 바로 개통했네요~ 
(원래는 노트20을 기다렸지만, 퍼플색에 이끌려 주문해버렸다는 ㅋ) 
받아보니깐 바꾸길 너무너무 잘한거같아요!! 비록 아미는 아니지만.. 진심 퍼플 넘이쁨요♥ 
그리고 이번에 처음으로 인터넷을 통해 폰을 주문하고 개통까지했는데, 직접 대리점까지 가지않아도 편하게 할수있어서 넘 만족스럽습니다^^
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 4개,11번가,ydk****,2020-08-28,,"
문제없이 잘 배송되었구요 커플로 두개 구내했어요 
사전예약해서 
이제껏 쓰고 있는데 줄편함 없구요.함께 보낸 사은품도 잘 쓰고 있습니다 
아무래도 휴대폰 뒤 색상이 포인트인지라 투명케이스로 하고 가방처럼 매고 다녀요 
지갑 듀툼하게 만들어서 다니는것보다 좋네요 
잘 ㄴ슬ㅋ게오
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,min******,2020-08-12,,"
방탄소년단 팬은아니지만 퍼플색상이 마음에 들어서 구매했어요 짱이뻐요 
개통은 전화로 신청해야되서 불편한느낌이 없지않아있네요. 그래도 싸게 구매한거같아 좋아요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,jas*******,2020-11-19,,"
이제라도 방탄에디션으로 구매할수있어서 좋았습니다 개통도 간편하고 빠르고 직원분들도 친절하시네요 여러가지로 만족스러운구매였습니다 감사합니다
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 3개,11번가,pud*****,2020-09-06,,"
개통이 아주 불편했습니다 상담사마다 안내도 다르고요.. 
전화기 자체는 문제없고 마음에듭니다
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,maz*****,2021-01-07,,"
주문 당일에 도착해서 좋았어요. 개통에 대한 안내는 부족헤서 당황스러웠네요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,asg******,2021-03-27,,"
색도 이쁘고 성능도 좋아서 만족스럽습니다. 구매 후 떡도 선물로 와서 기분도 좋네요^^
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,tnw****,2020-07-09,,"
저는 핸드폰 바꾸고 딸은 사은품 받아서 좋아해요. 
개통하기도 편해요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,kdw***,2021-03-05,,"
보라가이쁨 
가격대비 성능도 좋음 
 
21보다는 안좋아도 달도 찍힘
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 4개,11번가,jlc***,2020-07-23,,"
아침에 신청하고 오후 2시에 전달받아 개통하고 좋네요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,eog****,2020-07-09,,"
할인이라던지 개통 편의성등 이전의 핸드폰 개통보다 좋았습니다^^
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,mar*****,2020-07-15,,"
휴대폰 바꾸게되어 좋은조건에 구매해 만족합니다
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,isg****,2021-03-12,,"
디자인도 무난하고 쓰기도 괜찬아요 
상품도 주네요 다시 올려요
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,woo****,2020-07-09,,"
서비스도 편하고 좋은 것 같아요~
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,wjd*******,2020-12-06,,"
복잡한 절차없이
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,sta*****,2021-03-29,,"
컬러가 존예입니다.
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,gig****,2020-08-18,,"
영롱해요~bts에디션~♡♡역쉬나 예뻐요~만족~^^
",삼성전자 갤럭시 S20 플러스 5G 256GB BTS 에디션 SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=26336753&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,nfc***,2020-02-29,,"
주문 이틀후 우체국등기로 박스 파손없이 안전하게 잘도착함 개봉후 핸드폰 하자유무 확인후 기존폰 유심칩 삽입후 다이렉트콜센터로 전화 바로 개통됨 기존 사용했던폰이 클라우드 블루색상이라 좀 지겨워져 skt만의 색상인 아우라블루 색상으로 선택함 보통환경에선 블루색이 좀 짙은데 햇빛에서 보니 영롱한 광채가 끝내줌 색상 선택 잘한듯 예전엔 기존폰 파일 옮길려면 고생 꽤나 했었는데 스마트스위치로 기존폰 파일 간단하게 싹다 옮길수있어 너무 편하고 좋음 완료하는데 10분정도 걸린듯 기존폰보다 화면폭은 비슷한데 길이가 많이 길어서 기존폰이 노트시리즈인데도 차이가 많이남 노트시리즈만 계속 사용해왔는데 펜 사용을 거의 안해서 S20+ 선택함 가장 맘에 드는건 메모리가 기존폰의 두배라 드레그시 걸림없이 시워시원하고 새폰인거도 있겠지만 화질 속도 카메라 모든면에서 너무 맘에듬 다만 한가지 5g가 문제인듯 인터넷에 5g가 안터진다는 글이 많아 걱정했는데 역시나 길거리에서는 괜찬은듯한데 건물안에 들어가니 안터져서 결제가 않됨 데이터를 lte로 변경해야 잘터짐 수도권 대도시인데도 환장 그자체임 언제나 해결될지 답답한 노릇임 핸드폰은 좋은데 이통사가 문제임 동네 핸드폰가게 몇군데서 판매조건들을 알아보니 선약은 비슷한데 할인에 무이자할부등 계산해보니 11번가가 더싼가격이라 11번가에서 구매함 할인쿠폰에 T 중복할인으로 싸게 잘샀음 진행도 신속하고 원할하게 잘처리되고 추천함
",삼성전자 갤럭시 S20 플러스 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21448540&trTypeCd=PW08&trCtgrNo=585021
0,200,SM-G986,갤럭시 S20 Plus,판매자 평점 별5개 중 5개,11번가,wls****,2020-03-04,,"
일요일 오후에 시켜서 어제저녁왓어요~ 아우라블루가 너무이뻐보여서s20 20+ 고민하다가 플러스에만 있을걸하고 바로 시켰는데 색깔이 진짜...영롱하고 대만족입니다 ㅠㅠ 
쿠폰까지 써서 사전예약으로 저렴하게 구입할수있엇어요 이렇게 간편하게 폰을 바꿀수있어서 너무좋아여 어제 밤에 유심칩꼇다가 다옮기지 못해서 개통만시키고 원래쓰던폰에 옮겻는데 오늘 마침 11번가에서 전화주셨더라구여 개통된줄알았는데 안됫다고 하셔서 개통 시켜주셨어요 ㅋ.ㅋ 마스크 끼고 있어서 제목소리가 잘 안들렸을텐데 상담사분께서 너무친절해서 감사했어여~~ 덕분에 수월하게 개통했습니다~ 
케이스 여분이 하나 더 들어있더라구여! 투명케이스를 제일 잘끼고 다니는지라 너무좋아요~ 
다음번 폰구매할때도 자주 이용해야할것같아여! 
그리고 s20플러스 아우라블루 진짜 최곱니다 0 특히 카메라가 최곱니다.. 막 찍어도이뻐여 !!
",삼성전자 갤럭시 S20 플러스 256GB SKT가입,https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=21448540&trTypeCd=PW08&trCtgrNo=585021
